ticker_b3,M0 (RW),M1 (GARCH),M2 (GARCH-X ΔSVI),M3 (GARCH-X log-dev)
TELB4,3.4370765159311167,0.7552809837144902,0.8003918572733169,0.8862435532592275
TEND3,1.3428627382035316,0.47223586841628357,0.4722287230862544,0.4722290050044916
TFCO4,1.064693181402592,0.4033029207521662,0.41650245760403115,0.40212795151012243
TGMA3,1.3500756721345655,0.4669788255396141,0.47109466941805844,0.4670453683765021
TIMS3,1.5268509783871702,0.40024539068851855,0.4031549672009083,0.4011973336530713
TKNO4,19.929619541080648,6.630519031162849,6.861003609692278,6.861001456715831
TOTS3,0.9624289214376475,0.5579608613620536,0.5737884040749273,0.5581700878314922
TPIS3,2.2688972761456534,1.0790410916824316,1.1032391091088203,1.090204373811763
TRIS3,1.390550264099768,0.42733330990311563,0.4263488815242803,0.42918988677068154
TUPY3,1.754741493528141,0.6973146442670671,0.7524077228020779,0.7355521482465661
UCAS3,1.2952464784777389,0.5901574909208631,0.640190719058851,0.619220659359833
UNIP3,1.093645043985906,0.7496938949814874,0.9791319015566186,0.7454561940199654
UNIP5,2380.8822811792797,0.9805889912611917,0.9883541500067475,0.9808432750069066
UNIP6,1.4704349319573033,0.657936441989773,0.6367306353908113,0.6582596519069123
USIM3,1.0357293211127188,0.5044025007637701,0.4861936190151895,0.5042048134258216
USIM5,2.073355715018967,0.5897814633076093,0.6173784725635187,0.5214284226502074
USIM6,2.086273653690437,16.906248384447025,18.474220497420628,16.99021126219387
VALE3,1.441548765464242,0.5541103452469764,0.5469455319740824,0.5591111226322683
VAMO3,1.2334038865316828,0.5080959793072847,0.5119655159121163,0.5071782700549118
VBBR3,1.250029524997597,0.49334811316391364,0.5369823940720941,0.4907039875847387
VIVA3,0.6910083624645816,0.29559305932908797,0.2953454553725324,0.29535134040567707
VIVR3,1.7335877769034198,1.767795721438372,1.7642380373844453,1.7638759987237744
VIVT3,1.0818374590540167,0.3625932262487261,0.36385586491513633,0.3625570629312535
VLID3,1.1784394136546783,0.6632189775578016,0.8316011530554962,0.6632563938818711
VULC3,1.2477087464345065,0.5563894475331281,0.5564561493683665,0.5564652229012095
WEST3,4.405320036720958,0.6873447313556549,0.7044093611781821,0.701561859398951
WHRL3,1.519900012553907,1.0267835640003813,1.0233431172272247,1.023341028561995
WHRL4,4.319540509823933,0.8152879780853756,0.8095992835371362,0.8816541378796995
WIZC3,1.6563374077312123,0.4081609373019517,0.4038159548130342,0.40815009755064335
WLMM4,3.2347627482246786,0.7849031185840579,0.784797693573851,0.7847961881349104
